bmi_<20,bmi_20-25,bmi_25-30,bmi_30+
AP3B2,AC019257.1,IGHVIII-82,CYMP-AS1
FLT3LG,RAB40A,IGHV7-81,HIST3H3
SRGAP2-AS1,AC011611.3,IGHV4-80,AL929601.2
AC093607.1,LINC02091,AC005232.1,AL929601.1
LINC00901,LINC02406,AL390730.1,CR383656.12
CERKL,MIR548A1HG,KRTAP1-3,OR11H12
SLC20A1,GYG2,IGHVII-43-1,IGHVIII-82
AL020997.4,AC009899.1,IGHV3-43,MCTS2P
TYW1B,ARNTL2-AS1,IGHV3-42,AL035258.1
AL121917.1,CRIM1,IGHV3-50,AC020891.1
AC002470.1,AC099850.1,IGHVII-49-1,AC243960.3
AL136221.1,AC016405.1,AC011998.3,AC019193.3
AC131159.2,ALOX15,AC133480.1,AL590227.1
SLF2,TEPP,IL22,AL713998.3
AL137847.1,HAS1,LINC02420,AC103681.1
AC005498.3,AC009134.1,APCS,AC010768.4
DOCK1,LINC01950,IGHV4-28,AC087442.1
MFSD13A,Z95114.2,IGHV7-27,AC090826.2
ENKD1,PSPH,IGHV3-35,AC023300.1
PRKAG1,AC091057.6,IGHVIII-26-1,IGHV3-60
AC137630.3,SMC5-AS1,IGHV2-26,GPR32
TARBP2,MGME1,IGHVIII-25-1,IGHV1-58
AL691432.2,WIPF2,AL137789.2,IGHV3-57
AC110795.1,AL121762.2,IGHV3-33-2,IGHV7-56
AC090809.1,AC090136.3,AP005202.2,IGHV4-55
AC005609.4,AC126182.3,AC009487.3,AC064799.2
AC080129.1,TMCC1-AS1,KRTAP6-3,AC100827.3
AL590226.1,AC026523.1,KRTAP15-1,AC100791.1
MS4A3,NUP62CL,KRTAP13-4,AC127496.2
TRIM60,RTL1,KRTAP13-1,AC127496.4
RABL2B,ERP44,KRTAP20-3,IGHV4-59
AL158154.3,MIR924HG,AC125257.1,MAGEB6B
TINCR,ODF1,AC105275.2,MAGEB18
ARHGAP6,AC087516.2,IGHV3-25,IGHV3-63
GPR171,AC006566.1,IGHVII-26-2,IGHVII-62-1
AC012615.1,AC087516.1,IGLVVI-22-1,IGHV3-62
ELMOD3,BTF3L4,IGLV3-25,IGHV3-69-1
ZNF701,TP53INP2,IGLVVI-25-1,IGHV2-70D
AC093635.1,DTX4,IGHV3-32,IGHV1-69
PCF11-AS1,TAGLN,IGHVII-28-1,AL049555.1
C16orf89,AC012363.1,IGLV2-28,IGHVIII-67-4
FOXO4,AC007656.2,IGLV3-29,AC027237.4
LINC02696,AL355613.1,IGLV3-16,SALRNA3
SOX5-AS1,AL133406.2,AC025265.3,AC048383.1
AFAP1-AS1,SYNGR2,IGLV3-2,IGHV1-67
RGS7BP,AL137779.2,IGLV4-3,IGHV3-66
GALNT11,ZFYVE28,IGHVII-33-1,IGHVII-65-1
IRF2,MST1R,IGHV3-33,IGHV3-65
LRRN4CL,AC026725.1,IGHV3-29,IGHV3-64
CPEB3,LINC01781,IGHVII-30-21,IGHV1-68
Z95331.1,AC079760.2,IGHV3-41,IGHVII-67-1
AC093791.2,AC026458.2,KRTAP3-3,IGHVII-74-1
AC124242.1,AC026341.3,KRTAP2-3,IGHV3-74
AC019131.1,AC138470.2,IGLV3-17,IGHV3-73
EIF2S3B,LINC02417,CXCL9,IGHV3-72
AL353796.2,AC103681.2,AC004080.4,IGHV3-71
PIK3CD-AS2,LINC02525,AC084879.2,AC011473.2
AC005618.1,AC022079.1,EVX1,AC010139.1
ZNF468,ST7-OT4,CSN2,AL136961.1
ANKK1,DMRT1,HOXA10-AS,AC078852.2
LINC02073,LINC02523,KRT35,AC025437.2
BNIPL,FLNC-AS1,KRT38,AC091979.2
AL096706.1,AC013402.3,IGHV1-24,SCGB1C2
RHOB,AC105383.1,CETN1,TRGV5P
SMO,AC114271.1,IGHV3-37,TRGV6
NOMO2,TMEM67,IGHV3-36,PMCH
AF038458.2,HEPACAM2,KRT36,AC025265.3
WEE2-AS1,LINC00630,IGHV7-34-1,AC020914.1
AC010359.2,MEF2A,IGHV4-34,AC147067.2
RNF144B,LINC01968,IGHV3-38,AC245128.3
GCNT7,AC106744.1,AC018637.1,IGHV7-81
AC141930.1,SEMA3G,AP005202.1,IGHV4-80
SPAG5-AS1,AC012313.2,PMCH,TAAR1
ANP32A,GZMK,IGHV3-23,TAAR5
DNASE2B,AP003065.1,IGHVIII-22-2,AC068594.1
UBAP1L,AC138915.3,IGHV4-31,AC048387.1
TPRX1,AC008759.3,AC096736.2,RFPL4A
AC104964.4,AC140118.1,IGHV1-46,KIR2DL3
TPM4,AC009063.1,IGHV4-55,IGHVIII-67-2
LPA,LINC01761,IGHV3-54,AL391832.3
AL121933.2,AC103724.3,IGHVII-53-1,IGHV2-70
AL358781.1,AC090735.1,IGHV3-53,IGHV1-69D
RNF113A,AC003958.2,IGHVII-46-1,IGHV1-69-2
AL513165.1,AL590681.1,IGHVII-51-2,AC008753.2
LINC01828,TREML2,IGHVIII-51-1,IGLV8OR8-1
AC244636.3,AC017074.2,KRT37,AC021451.2
LINC02112,AC100778.4,KRT33A,AC022915.3
AC073842.2,LINC00379,IGHVII-40-1,IGHVIII-67-3
BRSK2,AC117469.1,IGHV7-40,AC245036.5
AL161756.1,AL591074.2,IGHV4-39,TRAV14DV4
SMIM11A,AL137804.1,IGHVIII-38-1,TRAV8-4
AL445493.2,AC093581.1,IGHV3-47,AC106017.2
ADIRF-AS1,AC036101.1,IGHVIII-44,AC005722.4
ORC1,AL139193.2,OR13C8,AC107926.1
HTR3B,AC025465.2,AC093763.1,LINC02090
AC139099.1,AC011524.1,AC106017.2,AC079349.1
ADCY7,AL035691.1,TAAR6,AC106872.9
LAG3,SCGB1D2,TAAR8,AC100823.1
TDRKH,AL135924.2,TAAR9,TRAV8-2
HFM1,AC108112.1,PRAC2,TRAV12-1
AC078909.2,AL590138.1,GKN1,AC008738.5
AC087516.2,SERPINB13,IGHV3-65,AC008738.7
AC004921.2,AL445430.1,AL021920.1,AC010485.1
CARS2,AC011591.1,ARHGEF19-AS1,IQCF5-AS1
ZNF846,AL161729.3,AP000552.4,GAGE12E
MED1,AP002768.1,FAM230H,GAGE12F
CENPU,UPK3BL2,TRAV18,GAGE12D
SLC9C1,AL390774.2,TRAV17,HBG1
KCNAB3,TEDC1,TRAV16,TRAV3
PFKFB3,AC097375.3,TRAV9-1,TRAV2
RGS8,AC007938.2,TRAV8-1,TRAV1-2
MZT1,FO681492.1,AC010987.1,TRGV11
WNK3,AC073575.2,KERA,TRGJP1
AC100800.1,AC027338.1,IGKV2OR22-3,EVX1-AS
HSBP1L1,GGT5,IGKV2OR22-4,LINC00462
EIF4E3,GLUD2,REG1A,OR1N1
LINC02730,AC004130.2,Z98257.2,TRAV9-2
WDR47,AL162725.2,AC023115.1,AC069234.3
AL158206.1,AL353072.2,AL109924.4,AC093281.2
LRMP,KCNJ3,TRAV1-1,EDDM3B
ZBTB18,MIR217HG,OR13D1,TRAV1-1
TEX46,AC093510.1,AC007656.1,TRAV10
COMMD7,TMEM37,AC010183.1,TRAV9-1
GHRLOS,AP001267.4,AC078880.2,TRAV8-1
SNX24,CCDC190,AL353651.1,TRAV12-3
AC092053.3,PRSS36,OR13F1,TRAV15
SIDT2,AC106870.1,AL590381.1,OR1J1
SALL1,FAM225B,LINC01758,LINC01758
AC109492.1,NECTIN4,IGKV3OR22-2,LINC01728
AL353796.1,TMIGD2,AL162427.1,AC094104.1
SUPV3L1,AC112236.1,AL109924.1,AL031726.1
AL022329.1,CGAS,AC103925.1,AL031726.2
TRAT1,AC010731.2,AC024619.2,AC011474.3
VSIG2,LINC02191,TRAV10,TRAV12-2
AC100803.2,AC025175.1,AC010451.2,TRAV22
AC009053.3,AL392172.1,AC015818.7,GAGE12C
LINC01224,AC008507.4,AC132825.2,TRAV20
LINC02315,NUDT14,TRAV22,TRAV19
ZNF787,AC097382.1,TRAV21,TRAV18
LINC01844,AC091982.3,TRDV2,TRAV17
EIF5A2,LINC01460,TRAJ34,TRAV16
AC006378.1,AC006504.7,TRAJ35,OR4F4
QRICH1,ASPN,TRAJ57,TRAV35
PIGG,CD3G,TRAJ58,TRAV34
PRKCG,ACKR4,TRAJ59,TRAV26-2
LINC01563,LINC02462,TRAJ60,TRAV21
AP006547.1,AC092834.1,TRAJ61,GAGE12B
TIGD7,ARMC3,AC026719.1,TRAV13-1
CKLF,PSD4,AC025773.1,TRAV8-3
SLC25A23,SPAG9,TRAJ33,OR51V1
SLC19A1,LINC01004,TRAV8-7,AC113331.1
AC024361.2,AC020909.3,TRAV40,OR52E2
NISCH,AC007546.1,TRAV8-4,OR51A2
AL353751.1,AP002989.1,LINC02116,OR51A4
TENT5C,AC009145.3,TRAV7,AC027315.1
MAN2A2,SMAD1-AS2,AC022506.1,AL445205.1
ARHGEF7-IT1,CTSS,TRAV8-3,TRAV28
ZFP62,GPR179,TRAV8-2,LINC02622
AC104113.1,ZBTB8OS,TRAV12-1,AC073176.1
B4GALT4-AS1,NOBOX,AC096677.2,AL359979.2
SPC24,BANCR,AC007952.1,FAM27E5
COQ5,AC007953.2,AC007952.7,AC005697.3
SLC7A5,AC026785.3,AC010451.3,AC008794.1
SPSB4,LINC02842,AC078889.1,OR51C1P
ZCRB1,AL590550.1,LINC02260,AC094104.2
AC098851.1,AC012676.1,TRAV3,TRAV8-6
RILPL2,AL157831.3,TRAV2,TRGV8
OPRL1,AP002490.1,GPR31,TRGVA
ZRSR2,AC112512.1,AL157402.1,AC078880.5
AC034229.1,AC009549.1,AC027343.1,OR4K5
FBH1,AL590764.1,IGLV3-1,AL512310.2
ANKRD1,AC119396.2,IGLC7,AL512310.10
CUX1,GNA14,IGLJ7,AL512624.2
AC011043.1,RCOR1,IGLC6,OR11H6
LINC02160,ALLC,IGHV3-76,TRAV7
NKX6-3,MAPK6,AC011840.2,OR4K15
POTEH,CXCL1,AC079336.3,SPACA5B
POLG,AC018731.1,IGLJ5,BGLT3
CYP2C8,CENPI,AL512310.10,GPR42
FAM3D-AS1,PKN2,IGLV3-7,AC011518.1
AC079779.3,FBXO2,IGLV2-8,AC011525.2
LINC01968,AC023908.3,IGLV3-9,LINC02382
NBPF11,ELDR,IGHV3-73,AC008413.2
AC083798.2,AL138916.1,IGHV3-72,AC011410.1
EID2B,AC010320.1,IGHV3-71,OR4L1
AC007566.1,C3orf79,IGLJ1,TRGV10
LAIR1,ING3,AC078883.2,TRGVB
SEPSECS-AS1,AC090186.1,AL050402.2,AC132216.1
DNAJC19,FP236315.1,IGLC4,AL121578.2
CINP,ACAP2,IGHVII-44-2,AL356019.1
AC008556.1,KLF7,IGHVIV-44-1,AC122108.1
POLR3F,AF230666.2,AC108142.1,AC092078.1
AC093909.2,LINC02671,AC015849.2,AC009804.2
BCL7B,NPIPB8,OR11H6,TRGJ2
AL133335.1,GATA4,OR4L1,AC079384.2
ABCB1,TRIM38,EDDM3B,LINC02423
SDHAF2,PRRT1B,AL512624.2,AC098649.1
AKR1B15,MYEOV,TBC1D3H,AC092673.1
TASP1,AC005252.4,AC093025.1,OR2A4
SBK1,ORMDL2,AP000431.1,BPIFB6
TRIM35,AP000866.1,TEX13A,AC009531.1
ADAMTSL3,ZNF704,AL050303.1,TRGJP
ZBTB3,GAPDHS,AC015911.2,TRGJ1
UNC45A,AL442125.2,KRTAP3-2,AC026765.4
SGCA,IFNA6,IGHV1-45,IGLV3-17
ZNF682,EP300,IGLJ4,IGLV2-18
AC239799.1,INE1,IGLJ3,IGLV2-23
CHRNA5,SCG2,IGLJ2,IGLV3-24
PPP6C,AC005005.4,AP000855.1,IGLV3-25
AL590787.1,BEND3,AC011840.3,IGLV2-11
PPP1R21,LINC01543,hsa-mir-423,IGLV3-12
FASTK,NAGA,LINC02514,AL355994.3
GTSE1,CLDN4,AC108865.2,AL133343.1
ADAT3,LINC02828,AC084365.1,GAGE12G
AC003991.1,AL589765.6,LRRC30,AC004080.1
AL121908.1,ZNF337,TRAV12-3,AC004080.17
KIF18A,STXBP6,TRAV15,NPVF
LINC01031,AC091074.2,AC089998.2,IGLV3-19
AC048341.2,BISPR,TRAV14DV4,IGLVI-20
ZNF615,AC002331.1,TRDV1,IGLV3-21
THSD4-AS1,SLC17A6,TRAV23DV6,IGLV3-22
NKX3-1,AC090124.1,IGLJ6,IGLVVI-22-1
RNF139,LINC01898,IGLC5,GAGE12H
AC027097.1,LINC01429,OR11H12,AL161731.1
AL031716.1,AL162171.3,OR4K15,AL138997.1
AC091982.1,AL353699.1,OR4K5,CDRT7
LINC02234,AC020915.1,AC004147.1,AL365214.4
AC023886.1,PAFAH2,TRAV9-2,Z98880.1
TDRD12,AC114401.1,IGHVIII-76-1,AC005789.1
ZNF440,AL450322.2,IGHV1-69,PMIS2
ZNF503-AS1,AC078795.1,IGHV1-68,IGLV4-3
LINC00266-1,EPB41L4A-DT,IGHVIII-67-4,IGLV3-4
PI16,AC074194.1,IGHVIII-67-3,IGLV3-16
SZRD1,AC073534.2,IGHVIII-67-2,IGLV3-6
AL355297.3,AANAT,IGHV3-75,IGLV3-7
LINC02196,AL391839.1,IGHVII-74-1,IGLV2-8
AC009120.5,AL021918.4,IGHV3-74,IGLV3-9
FBF1,AL844892.2,LINC02434,IGLV3-10
SRRT,TEC,TRAV8-6,AC009852.1
GORAB,AC006116.9,CRYAA2,IGLV3-13
RGPD1,AC115100.1,FP565260.5,IGLV2-14
HS3ST2,MAGEB10,FP475955.2,IGLV3-15
STXBP5-AS1,AC009053.3,FP565260.4,IGLV2-5
ARHGEF19,AC055874.1,CT83,AP001042.2
AL121852.1,LINC01868,TRAV12-2,AC100775.1
AL390838.1,PRORY,TRAV13-1,AC010177.1
AL138694.1,SPPL2C,TRAV1-2,AC010183.1
CXCR2,LINC02816,AC096659.1,LINC01839
AC079822.1,AP006287.3,DOCK9-AS1,AL592464.2
AC022506.2,DEFB1,LINC02718,SPANXA2
AC093583.1,AC007879.2,AC005921.2,OR6C68
GNA15,AC002460.1,AC078955.1,OR51Q1
LINC02598,GKN2,DPY19L4,OR6C65
SPATA46,AC137894.1,AC012213.1,OR6C3
LINC00387,AC104024.1,AC068338.3,OR10P1
SCNM1,OR6C1,MIR378D2HG,AC011676.4
C2orf81,ENOX1-AS2,TM4SF5,LINC02565
AL133465.1,NAT2,AC018563.1,AL359792.1
SH3BP5-AS1,CCER1,AC122138.1,AC002464.1
RAB11FIP5,AL021917.1,CXCL10,NBPF6
ERICH3-AS1,CDH16,OVOL1-AS1,AL390038.1
TTYH3,SLC6A19,AL359091.5,OR6C76
LCMT2,AC000036.1,AL355472.2,HOXC5
M6PR,AC005618.3,ZNF487,AC012531.1
AL160291.1,GAPT,MEP1B,LINC01154
RCC1,AC137936.1,AC026474.1,AL021940.1
CRH,FAM183A,TIPRL,AC019133.1
AC084756.1,LINC01522,CEBPA,ELOA3B
ARF4-AS1,AL359382.1,AC000068.2,AP006748.2
TMEM216,LINC01282,FBXO34,AP001615.1
FH,AC005224.3,TCHP,AP001042.3
SEC23IP,AL138930.1,KRT8,AF015262.1
PDIA5,OR4P4,AC093765.5,AC021549.1
AL109761.1,AL161733.1,ALDOA,HOXC11
SCN10A,AC127496.3,CMKLR1,OR2V1
AC104564.3,AL356433.1,COX15,C10orf71-AS1
GNL3L,AC008627.1,PAN3-AS1,AC026688.2
AC073091.4,AC027514.2,CCDC58,HAND1
ADD2,C4orf54,AC098850.1,AC093579.1
DNM1L,TBC1D3C,AP000864.1,AL683887.1
AC100763.1,AC084741.1,NUDT10,LINC00112
TADA2B,MYL2,FADS6,HIST1H3F
KIAA1755,AL136985.2,AC005632.6,HIST1H4G
OTOA,FOXS1,AC008735.1,AL713965.1
LINC01725,AL669970.1,VGLL3,AC105105.3
LINC01730,GLRA4,PROSER1,AC107896.1
DGKA,AC097511.1,AC112487.1,AC104365.2
ASH1L-AS1,AC104472.5,RORB,OR8B4
ZNF543,AC126773.6,LINC00910,OR8B3
C2orf73,LINC01649,FBXL19-AS1,AP001625.1
AL451064.1,LINC02680,VEZT,OR8D2
THEGL,DENND2D,NAPSA,CRYAA
GRPEL2-AS1,AC015574.1,EDAR,AP000942.2
CHST12,WASHC5-AS1,AC009237.14,MBD3L4
ST6GALNAC4,AC103874.1,AC008667.2,MBD3L2B
AC017104.1,LAG3,OCLN,CXorf51B
ZNF37A,AC008883.2,WWC2-AS1,HSFX4
SEC11A,AC005776.2,AP001631.2,AP001476.2
FAM131B,AC021037.1,AP3M1,OR10G6
ITGB5-AS1,AC003044.1,AC024610.2,OR8B2
AC004148.1,PECR,SPDYE2B,H2BFS
LAMB3,PFN4,AC092807.3,AP001065.4
AC012443.2,EFNA3,SMC1A,OR7G1
AC105415.1,CDC27,ABCC1,IGHD2OR15-2A
PLSCR2,Z95114.1,LINC01160,IGHD3OR15-3A
GJD2,LRCOL1,AC005592.1,IGHD4OR15-4A
ZNF317,MGAM,SGMS1-AS1,IGHD1OR15-1B
PELI3,AL035251.1,TMEM215,IGHD2OR15-2B
BIRC7,OR52E5,AC117569.2,IGHD3OR15-3B
MRE11,GPX8,LINC02134,AC108747.1
TMEM42,AC093702.1,SMIM34B,IGHD5OR15-5B
AL022324.3,SMARCA5-AS1,AC104211.2,SERPINB3
SCN1B,OXT,ADIPOQ-AS1,SERPINB4
PAIP2B,NCMAP-DT,UBQLN3,LINC02155
CMKLR1,GK3P,AL161908.1,ACTL9
AL021707.9,AC107067.1,AC136698.1,OR7G3
SNAI2,AC000061.1,AL596442.1,MAGEA9
GPANK1,CD81-AS1,AC010336.2,LINC02285
SRGAP3-AS4,HGD,AL352979.2,MBD3L3
AP000692.1,DISC1-IT1,AC008764.3,IGHD4OR15-4B
AL096854.1,MGAT4A,IL17F,LINC02260
AC139795.2,LETM2,LINC02750,AC091588.1
FER1L6-AS2,AC092651.3,PROP1,AL358117.1
PI15,PDSS2,LINC00492,TCHHL1
PLXDC1,LBHD1,LINC00955,LCE3A
AL354707.1,AC005072.1,BTNL9,LCE3D
SPA17,LINC02062,AC009563.1,SPRR2F
TMEM14A,AC097520.2,AL158828.1,AC025947.1
LINC02254,PIK3CG,AL773573.1,HOXC13
AL513327.1,AC139099.2,AC079466.2,KRTAP20-4
PYM1,PRKAG2,HBZ,AL583809.1
TATDN3,AC007731.3,AC027544.2,ETDC
AC036214.4,AC112236.2,ZCCHC4,AL589987.2
AC093390.1,LINC01054,SIGLEC9,AL031386.1
AP002439.1,AL162464.2,ZNF837,BX284656.2
MSRB1,AC044798.3,PITPNA-AS1,AC021451.3
AC005550.2,AC127002.2,AC005899.1,AC087463.3
AL355472.3,RHBDF2,MAPK4,AC246787.2
AGO4,LNX1,DNAH17,AL603764.2
RNASEH1-AS1,SOWAHB,CCL25,KRTAP15-1
AC017007.5,FBXW12,UBE2V2,KRTAP13-4
AC008982.2,KMO,AC002407.1,KRTAP13-1
MYCBP,CCDC78,CDC42EP2,AP000855.1
TFE3,LINC01789,AC073263.1,AP000431.1
FUCA2,STK26,AC026704.1,AC025183.3
GEM,TMEM159,LIPT1,GATA6-AS1
STAR,MNAT1,TMEM132D-AS2,AL513013.1
TYMP,AC008569.1,AC073409.2,AC022098.2
AP001978.1,AC010680.1,AC025370.2,AP000696.3
ISM2,SLC23A3,AC011383.1,DSCR10
FGL1,SPESP1,CDRT15,OR8B12
TBCD,ERO1A,ZP2,BX005132.1
CHMP1A,AL158847.1,SHANK2-AS2,Z98747.1
SAP30L,AL158063.1,DRGX,HMX2
AC002558.2,AMMECR1,AC092755.1,AC087518.1
CNTNAP4,AC113167.1,S100A3,AC083977.1
POP5,FAM230I,AC023632.5,AC090816.1
MUC19,RGPD4-AS1,AC016957.2,MMP8
ARAF,CCDC105,AP000844.1,AL358053.1
AC096711.2,AC092894.1,NXPH3,AC104002.1
TP73,SMARCC1,ERBB2,AC100836.1
SOWAHA,LINC02366,RAB3IL1,AC135068.2
PIWIL1,MSMO1,SASH3,AC135068.9
CEMIP2,AC009812.1,SMIM22,AC135068.8
CACNA1I,AL109935.1,AC034243.1,AC135068.7
APRT,AC008572.1,PPP3CB,IGHV1OR15-4
GPC5-IT1,ASPM,ATF7,IGHD5OR15-5A
FLAD1,AL359881.3,CEBPZOS,OR6C74
DAAM2,AC010205.1,PCDHGA7,OR10A7
AC079174.1,AL354863.1,NR2F2-AS1,OR9K2
COMMD10,AL162458.1,BX324167.1,AC027287.2
ANKRD62P1-PARP4P3,LINC01508,LINC01721,AC025437.5
TRNAU1AP,OCIAD1-AS1,POLR2M,AC131025.2
TAFA4,SLC9A2,NECTIN1,AC022537.1
SNAPC1,LINC01331,STK26,IGHD1OR15-1A
MAX,RBM47,MGAM2,HOXC12
AC090607.1,M1AP,NCOA6,IGHV4OR15-8
ZNF526,AL355304.1,SREK1,IGHV3OR15-7
SMC1A,AL354953.1,AC040173.1,IGHV1OR15-2
AC092384.1,AC068787.2,C2CD4A,IGHV1OR15-9
MACC1-AS1,AC092490.1,RNF113B,LINC00226
SGSM1,LINC02600,AC026992.2,OR2Y1
ZNF599,AP001266.1,COL6A5,AL158147.1
NDST2,AC068831.4,AC018521.2,AL135923.1
MZF1-AS1,STRA6,AC091073.1,CSN2
DES,ZBTB44,AC138356.1,UGT2A2
AC020913.1,ARHGAP4,TSNAXIP1,SPRR2B
AL035071.2,CHST4,AC090993.1,AC010760.1
MUCL3,AL358780.1,ZFAND1,POTEB
ZBTB32,MAP2K3,AC104655.1,AC134981.1
SDHAF4,AC097658.3,AL391262.1,IGHV1OR15-3
URGCP,HPSE,AC008556.1,NPBWR1
SYNGR2,VEGFC,COL4A6,C4B-AS1
CITED4,LHFPL5,AL353612.2,AC021072.1
FTO,OSER1-DT,AC012073.1,AC078880.2
TEKT4,GPR153,TTC36,AC026765.2
CISD3,AC007952.4,AC053513.2,IGHV1OR15-1
CPN2,AL161851.1,C9orf153,TTTY3
USP35,AC018563.1,TLR6,VCY1B
WBP11,AC010680.2,NUDT4,CDY1
AC044893.1,ITCH,PRKG1-AS1,RBMY1B
PTPRG,HJURP,TRAPPC13,AC233755.2
KCNIP3,AP000936.1,LINC01609,AC141272.1
RAB37,CYP51A1,LPCAT3,AL008723.1
DNAJC18,PPP5D1,IMPDH1,TTTY17A
AC090577.1,LINC01946,AP001033.2,OR10S1
MYT1L-AS1,LINC02221,AC119800.1,TTTY17B
AC068193.1,RN7SL832P,TSPAN18,RBMY1F
AC087490.1,AP001318.1,AC078842.1,AC007359.1
AC114930.1,AC010285.1,EZR-AS1,CNGA2
SPHK1,AC007333.2,MPO,AL135746.1
TNFRSF14-AS1,AC017048.1,DLG5-AS1,AF111169.1
SLC37A3,LINC00885,CRNKL1,AC213203.2
AC090692.2,MYOZ1,FAM229A,AC136612.1
PKLR,RMND5A,FUCA1,AC171558.3
SCUBE2,FBXW9,NRXN2,BPY2
ANAPC1,AC096647.1,LINC02043,AP000552.4
SMYD4,BLACAT1,RUSC1-AS1,FAM230H
TRIM73,AMHR2,DAP3,SERPINA4
LINC02484,LSINCT5,AL450338.2,AL132990.1
AC092118.1,PLBD1,HYAL3,AL133467.4
PCLAF,AC005081.1,TAS2R50,AL023693.1
AC034193.1,ANXA10,ST6GALNAC2,AC091010.1
AC092666.1,FAM106A,ABCD1,OR10T2
DCAF8,AC022762.1,CHADL,FAM41AY1
LINC01099,TNFRSF10B,ST6GAL2-IT1,LINC00533
AC009312.1,AC004039.1,LINC00989,AL133268.2
AC018926.2,MRGPRE,AC139792.1,AL138900.1
GJB1,COL3A1,LINC00968,AC007656.1
AL390800.1,LINC01425,BAALC-AS2,AC107464.2
GRK5,AC116317.1,PSMD1,AMY1C
SMIM1,ARHGDIB,AL136018.1,RBMY1E
SSTR1,KLF7-IT1,HPGD,RBMY1D
AC103993.1,CYP1B1,AC005009.1,BPY2B
EHD3,AL162414.1,AC012074.1,HIST1H2AM
AL353719.1,BTBD8,AC041005.1,F8A2
TMEM106A,BCL2L15,AC009403.2,TTTY8B
HELLPAR,DYDC1,PRKRIP1,TTTY1
BAIAP3,AC113139.1,AC026991.2,TTTY21
IQCE,AC080013.4,APOH,TTTY7B
LINC01993,BICDL2,LAMC1-AS1,TTTY8
KRT8,AL445074.1,SNAI3,TSPY10
LINC02145,MS4A8,AC091178.2,TSPY9P
MAP2K1,LINC01734,AC018755.1,AC136352.2
LINC00957,AC073270.1,AC008991.1,CDY2A
PNCK,AL357509.1,MIR155HG,AL583803.1
GABPB1-IT1,DEFB124,ALOX12,TTTY3B
AC008443.5,ALKAL1,AL162274.2,PRYP3
COA1,AC120036.4,IL22RA1,TTTY6
C11orf1,ZNF720,TP53TG5,TTTY5
COMMD5,DYNLT3,TMEM9B-AS1,TGIF2LY
EXOSC7,AC093835.1,ETNPPL,AC004817.2
RGS3,AC021016.2,SMCR5,TTTY23
SMAD6,GRM7-AS1,Z83844.2,FAM224A
IFIT2,AC018742.1,AC021660.4,AC233755.1
AL035078.1,AC009093.2,AL157888.1,OR12D3
AL355312.2,NOSTRIN,AC130404.2,OR2B3
MYCN,LINC01907,ZNF689,OR2W1
GAS2L3,LINC02583,LINC00407,AC000035.1
C5orf15,AC027796.4,C1orf147,AC004882.2
PLEKHM2,AC040173.1,PPP2CB,AL137026.2
DISC1,LAMP5,RGS3,LINC02658
AC002550.2,AC108488.3,AL445228.2,AC133551.1
NCAPG,NBPF26,AC007861.1,AC104457.2
NPIPB7,AL136115.2,DENND4C,TTTY9B
AC113385.1,LINC00598,SERPINB9,FAM41AY2
GEMIN5,AC097724.1,PWP1,CDY2B
MYBL1,TEX52,PLRG1,TTTY7
AC087439.1,AC093536.2,ABHD17C,TTTY1B
STEAP3,ZC3H13,PCDHA5,TSPY1
CIITA,C9orf72,AP003390.1,AC136616.2
AL353052.1,MYL1,CMAS,TAAR8
UPP1,CLEC20A,AL157394.3,TAAR9
MAGT1,AC090192.2,ERICH6,TTTY20
UCKL1-AS1,AL022329.2,ANTXR1,IGKV3OR22-2
ELOA,AL034351.3,GPAT2,IGKV2OR22-3
RAB29,AC084757.2,AC007952.6,KRTAP10-10
NQO2,AC104232.1,SACS-AS1,KRTAP10-9
CENPO,AC018358.1,KLHL5,AL132796.1
AC116447.1,ASPA,AC068408.2,AL132719.1
DPP9,AC121757.2,AC141930.1,CSAG3
AC012213.3,LRRC19,GATA1,MAGEA12
CHRNA7,ADRB2,AP001993.1,AP005202.1
AL392046.1,DIAPH3-AS1,AC009102.1,AC091819.1
FGF23,ABALON,AC100844.1,AL355596.2
HTR3E,AL031587.2,TAS2R14,AP000534.1
AC073957.3,AC100821.2,MRPS23,AL590385.1
FAM53B-AS1,AC079177.1,MSI1,AC087399.1
AC011445.2,AC015871.4,RUNDC1,AC012572.1
BRMS1,AL807752.2,LINC01520,AC016877.3
MEX3A,AC079790.2,AC006112.1,AC104971.3
PRRT3,AC109992.2,ABTB1,HIST1H4K
OCEL1,ADCY1,LHX1,AC008601.1
EXOSC3,CNKSR2,RAD54L2,OR6T1
DNAJB5-DT,AC004908.3,LINC01284,OR6M1
AL122034.1,UBL7-AS1,AC115837.2,AL022100.2
CST6,DYNC2LI1,AC146507.3,AL121929.1
AC016597.2,PIGU,ENTPD3,NKX2-3
LINC01647,FOXP1,ZNF385A,AL513542.1
LINC00896,FAM71E2,LPA,AC090812.1
AL355095.1,MYCT1,TROAP,AC044873.1
LINC02515,LINC01052,PRLHR,AC134978.1
FOXI3,AC090510.1,METTL18,IGKV1OR22-1
AC068535.2,SPPL3,WNT10B,KRTAP10-7
AP000345.1,LINC01606,AC108749.1,GPR25
ASPHD2,APOA1,AC026726.1,AC111149.2
ABT1,OLFM2,LHX2,AC022035.1
AL137786.1,ACYP1,TTC16,LINC01912
TEX36,AC011450.1,FAM242F,AC023301.1
SLC4A2,LINC02855,LINC02321,IGKV2OR22-4
